datetime,open,high,low,close,volume
2025-01-09 09:15:00+05:30,1934.1,1948.0,1929.1,1942.0,306181
2025-01-09 09:20:00+05:30,1941.9,1942.45,1936.0,1939.4,97352
2025-01-09 09:25:00+05:30,1939.4,1946.25,1937.95,1941.8,132949
2025-01-09 09:30:00+05:30,1941.75,1947.0,1939.05,1945.6,132424
2025-01-09 09:35:00+05:30,1945.6,1946.0,1937.4,1938.45,71900
2025-01-09 09:40:00+05:30,1938.55,1940.55,1937.2,1940.0,67848
2025-01-09 09:45:00+05:30,1940.0,1942.0,1939.75,1940.35,45749
2025-01-09 09:50:00+05:30,1940.3,1940.9,1937.95,1940.05,53962
2025-01-09 09:55:00+05:30,1940.15,1945.0,1938.0,1943.95,66466
2025-01-09 10:00:00+05:30,1944.55,1946.1,1940.2,1940.9,59823
2025-01-09 10:05:00+05:30,1940.85,1943.7,1938.75,1939.4,50069
2025-01-09 10:10:00+05:30,1939.45,1945.5,1939.25,1945.4,50026
2025-01-09 10:15:00+05:30,1945.2,1951.0,1944.2,1947.95,79632
2025-01-09 10:20:00+05:30,1947.9,1950.5,1943.5,1946.4,208010
2025-01-09 10:25:00+05:30,1946.4,1951.85,1944.4,1950.0,118794
2025-01-09 10:30:00+05:30,1950.0,1950.25,1945.05,1948.75,45498
2025-01-09 10:35:00+05:30,1948.75,1949.85,1946.05,1946.4,55071
2025-01-09 10:40:00+05:30,1946.35,1949.0,1941.2,1942.85,174943
2025-01-09 10:45:00+05:30,1942.8,1944.1,1938.15,1938.9,87065
2025-01-09 10:50:00+05:30,1938.5,1939.7,1935.55,1936.3,105734
2025-01-09 10:55:00+05:30,1936.55,1937.45,1933.0,1933.65,71570
2025-01-09 11:00:00+05:30,1933.75,1934.85,1929.2,1930.45,54106
2025-01-09 11:05:00+05:30,1930.45,1932.3,1925.3,1925.55,56139
2025-01-09 11:10:00+05:30,1925.95,1930.25,1925.55,1929.1,54977
2025-01-09 11:15:00+05:30,1929.2,1932.75,1928.25,1928.4,97619
2025-01-09 11:20:00+05:30,1928.4,1929.0,1926.05,1928.0,37322
2025-01-09 11:25:00+05:30,1927.95,1928.65,1926.05,1927.55,31862
2025-01-09 11:30:00+05:30,1927.55,1928.0,1923.05,1925.0,58322
2025-01-09 11:35:00+05:30,1925.0,1926.1,1924.0,1924.0,37502
2025-01-09 11:40:00+05:30,1924.1,1925.0,1922.5,1922.95,39617
2025-01-09 11:45:00+05:30,1922.95,1925.0,1921.05,1923.9,40940
2025-01-09 11:50:00+05:30,1924.5,1930.5,1923.6,1928.75,63451
2025-01-09 11:55:00+05:30,1928.95,1929.35,1924.25,1926.45,55742
2025-01-09 12:00:00+05:30,1926.45,1930.0,1926.0,1929.55,40592
2025-01-09 12:05:00+05:30,1929.5,1930.8,1929.35,1929.6,35376
2025-01-09 12:10:00+05:30,1929.4,1930.0,1927.05,1929.05,58369
2025-01-09 12:15:00+05:30,1929.25,1934.4,1928.85,1931.0,131724
2025-01-09 12:20:00+05:30,1930.45,1931.95,1926.5,1926.5,83383
2025-01-09 12:25:00+05:30,1926.5,1926.5,1920.6,1921.75,95184
2025-01-09 12:30:00+05:30,1921.75,1925.95,1919.35,1925.95,63985
2025-01-09 12:35:00+05:30,1925.5,1926.0,1923.15,1924.8,49584
2025-01-09 12:40:00+05:30,1924.8,1925.8,1922.8,1925.2,70203
2025-01-09 12:45:00+05:30,1925.2,1926.85,1924.4,1924.55,50174
2025-01-09 12:50:00+05:30,1924.5,1928.0,1924.5,1925.25,67714
2025-01-09 12:55:00+05:30,1925.25,1928.0,1924.65,1926.55,86607
2025-01-09 13:00:00+05:30,1926.5,1927.0,1915.45,1916.75,95166
2025-01-09 13:05:00+05:30,1916.75,1919.0,1911.0,1913.5,162294
2025-01-09 13:10:00+05:30,1913.75,1919.6,1911.9,1917.7,132621
2025-01-09 13:15:00+05:30,1917.7,1919.25,1914.5,1916.75,97019
2025-01-09 13:20:00+05:30,1916.75,1917.2,1910.55,1915.95,69254
2025-01-09 13:25:00+05:30,1915.95,1918.9,1914.25,1916.55,47291
2025-01-09 13:30:00+05:30,1916.55,1919.3,1916.55,1918.1,43053
2025-01-09 13:35:00+05:30,1918.1,1920.5,1917.1,1919.7,66077
2025-01-09 13:40:00+05:30,1919.7,1920.75,1919.25,1919.65,70948
2025-01-09 13:45:00+05:30,1919.65,1921.0,1919.05,1919.8,59944
2025-01-09 13:50:00+05:30,1919.8,1925.0,1919.65,1924.75,84591
2025-01-09 13:55:00+05:30,1924.75,1927.65,1924.25,1924.95,74690
2025-01-09 14:00:00+05:30,1924.95,1925.85,1923.75,1924.3,59964
2025-01-09 14:05:00+05:30,1924.25,1927.45,1924.25,1927.1,46887
2025-01-09 14:10:00+05:30,1927.1,1927.75,1925.0,1925.45,45409
2025-01-09 14:15:00+05:30,1925.45,1926.5,1924.75,1925.95,45143
2025-01-09 14:20:00+05:30,1925.95,1926.85,1924.25,1924.6,81739
2025-01-09 14:25:00+05:30,1924.3,1926.0,1923.15,1924.1,86956
2025-01-09 14:30:00+05:30,1924.1,1925.0,1921.9,1921.95,77375
2025-01-09 14:35:00+05:30,1921.95,1923.2,1918.3,1919.5,121402
2025-01-09 14:40:00+05:30,1919.5,1920.35,1918.1,1919.0,78742
2025-01-09 14:45:00+05:30,1919.0,1919.7,1916.25,1916.85,97173
2025-01-09 14:50:00+05:30,1916.85,1918.8,1915.7,1918.05,96880
2025-01-09 14:55:00+05:30,1918.05,1918.85,1916.7,1917.65,128253
2025-01-09 15:00:00+05:30,1917.5,1920.95,1916.55,1917.0,318490
2025-01-09 15:05:00+05:30,1917.05,1918.5,1915.2,1916.1,225804
2025-01-09 15:10:00+05:30,1916.1,1916.6,1913.35,1915.85,224812
2025-01-09 15:15:00+05:30,1915.75,1919.25,1914.25,1918.7,223445
2025-01-09 15:20:00+05:30,1918.75,1919.85,1916.2,1919.4,154571
2025-01-09 15:25:00+05:30,1919.45,1922.65,1916.4,1920.1,137065
2025-01-10 09:15:00+05:30,1936.45,1962.5,1936.0,1948.05,521348
2025-01-10 09:20:00+05:30,1948.2,1956.3,1939.9,1939.95,187560
2025-01-10 09:25:00+05:30,1939.95,1948.45,1939.95,1945.9,150242
2025-01-10 09:30:00+05:30,1945.9,1946.65,1941.5,1943.1,113914
2025-01-10 09:35:00+05:30,1943.75,1945.3,1939.65,1944.5,87537
2025-01-10 09:40:00+05:30,1944.5,1952.55,1943.0,1945.65,116388
2025-01-10 09:45:00+05:30,1945.3,1950.9,1944.0,1946.4,65925
2025-01-10 09:50:00+05:30,1947.25,1948.9,1943.3,1944.4,35033
2025-01-10 09:55:00+05:30,1944.4,1945.1,1939.2,1939.55,150563
2025-01-10 10:00:00+05:30,1939.5,1939.6,1935.4,1937.6,41059
2025-01-10 10:05:00+05:30,1937.0,1937.95,1932.55,1935.0,122787
2025-01-10 10:10:00+05:30,1934.95,1936.0,1932.25,1934.0,57745
2025-01-10 10:15:00+05:30,1933.65,1940.0,1933.65,1939.95,35441
2025-01-10 10:20:00+05:30,1939.45,1944.3,1938.8,1941.6,43972
2025-01-10 10:25:00+05:30,1941.0,1944.9,1940.05,1940.5,25561
2025-01-10 10:30:00+05:30,1940.05,1940.95,1937.0,1937.7,21060
