datetime,open,high,low,close,volume,Price Movement,ATR,VWAP,RSI,SMA_9,SMA_21
2024-12-10 09:15:00+05:30,804.3,809.0,799.9,807.4,2855778,9.100000000000023,,807.4,,,
2024-12-10 09:45:00+05:30,807.35,809.6,804.35,805.6,1270700,5.25,,806.8457113305826,,,
2024-12-10 10:15:00+05:30,805.35,806.4,803.15,803.7,718269,3.25,,806.3793367331668,,,
2024-12-10 10:45:00+05:30,803.7,810.45,803.5,808.65,1022190,6.9500000000000455,,806.7749519042048,,,
2024-12-10 11:15:00+05:30,808.65,809.2,804.8,805.35,544248,4.400000000000091,,806.6539871802171,,,
2024-12-10 11:45:00+05:30,805.55,805.75,802.3,802.95,726408,3.4500000000000455,,806.2770245375438,,,
2024-12-10 12:15:00+05:30,802.95,802.95,798.75,799.6,944398,4.2000000000000455,,805.496799885078,,,
2024-12-10 12:45:00+05:30,799.6,801.65,799.25,800.0,520085,2.3999999999999773,,805.1644611370558,,,
2024-12-10 13:15:00+05:30,800.2,800.8,798.4,798.95,541457,2.3999999999999773,,804.7964563971061,,803.5777777777778,
2024-12-10 13:45:00+05:30,799.0,799.8,797.45,798.85,542732,2.349999999999909,,804.4632699549311,,802.6277777777779,
2024-12-10 14:15:00+05:30,798.85,799.75,798.3,799.55,472211,1.4500000000000455,,804.2348793854511,,801.9555555555556,
2024-12-10 14:45:00+05:30,799.55,800.85,799.05,799.65,1407308,1.8000000000000682,,803.6769978412186,,801.5055555555556,
2024-12-10 15:15:00+05:30,799.65,801.6,799.25,801.0,1349174,2.3500000000000227,,803.3973425852412,,800.6555555555556,
2024-12-11 09:15:00+05:30,802.7,806.0,800.0,803.4,1482830,6.0,3.9535714285714465,803.397616272722,41.596638655462094,800.438888888889,
2024-12-11 09:45:00+05:30,803.55,805.6,802.0,803.25,644460,3.6000000000000227,3.5607142857143037,803.3912918999873,41.33611691022959,800.4722222222222,
2024-12-11 10:15:00+05:30,803.3,805.0,802.5,804.05,382757,2.5,3.364285714285732,803.407637122322,46.62309368191702,800.9666666666667,
2024-12-11 10:45:00+05:30,804.05,805.5,802.5,802.7,364282,3.0,3.3464285714285893,803.3913108964325,47.7678571428571,801.2666666666667,
2024-12-11 11:15:00+05:30,802.85,806.95,801.6,806.25,640210,5.350000000000023,3.232142857142873,803.5027057462563,44.28571428571425,802.0777777777779,
2024-12-11 11:45:00+05:30,806.3,806.3,803.0,803.3,432882,3.2999999999999545,3.153571428571435,803.4975019924532,45.036319612590574,802.5722222222222,
2024-12-11 12:15:00+05:30,803.2,804.2,801.5,803.0,480947,2.7000000000000455,3.1000000000000063,803.4837057868832,50.13477088948775,802.9555555555555,
2024-12-11 12:45:00+05:30,802.8,805.0,802.55,803.7,377770,2.4500000000000455,2.9750000000000063,803.4883166453137,62.89308176100657,803.4055555555556,802.9000000000001
2024-12-11 13:15:00+05:30,803.65,804.45,802.25,802.65,440863,2.2000000000000455,2.960714285714297,803.4679673651946,58.006042296072515,803.588888888889,802.6738095238096
2024-12-11 13:45:00+05:30,802.6,803.6,801.55,801.8,280674,2.050000000000068,2.9357142857143037,803.4425829706638,58.715596330275,803.411111111111,802.492857142857
2024-12-11 14:15:00+05:30,801.8,801.8,800.0,800.45,607905,1.7999999999999545,2.8964285714285927,803.3470892816782,54.54545454545466,803.1,802.3380952380952
2024-12-11 14:45:00+05:30,800.4,800.75,799.0,799.25,861549,1.75,2.917857142857161,803.1698179000525,49.171270718232165,802.5666666666667,801.8904761904762
2024-12-11 15:15:00+05:30,799.2,799.5,798.2,799.45,682731,1.2999999999999545,2.882142857142867,803.0465036277574,49.450549450549644,802.2055555555555,801.6095238095238
2024-12-12 09:15:00+05:30,799.2,802.0,788.2,789.4,1948497,13.799999999999955,3.700000000000005,801.8669889299779,28.438661710037124,800.3333333333334,800.9642857142857
2024-12-12 09:45:00+05:30,789.45,792.3,788.0,791.2,833748,4.2999999999999545,3.57857142857143,801.4865484663322,26.806083650190303,798.9888888888889,800.5642857142857
2024-12-12 10:15:00+05:30,791.15,792.4,789.3,791.0,595457,3.1000000000000227,3.5428571428571445,801.2260715248126,26.75521821631891,797.6555555555556,800.1357142857142
2024-12-12 10:45:00+05:30,790.95,791.15,786.2,788.85,1027567,4.949999999999932,3.7178571428571394,800.7173835875052,22.563176895307137,796.0055555555556,799.6547619047619
2024-12-12 11:15:00+05:30,788.8,789.35,786.75,787.0,648508,2.6000000000000227,3.6892857142857127,800.3705484881336,22.163120567376083,794.2666666666667,799.0904761904762
2024-12-12 11:45:00+05:30,786.95,788.0,786.2,786.7,410352,1.7999999999999545,3.4357142857142793,800.1552774369587,10.82164328657366,792.588888888889,798.4785714285714
2024-12-12 12:15:00+05:30,786.7,790.0,786.3,789.3,557420,3.7000000000000455,3.4642857142857144,799.9279380427841,21.54471544715463,791.3499999999999,797.9857142857143
2024-12-12 12:45:00+05:30,789.3,790.8,788.5,789.0,511299,2.2999999999999545,3.4357142857142793,799.7219695752669,21.54471544715463,790.2111111111111,797.4142857142857
2024-12-12 13:15:00+05:30,789.0,789.65,787.4,788.85,413851,2.25,3.4214285714285615,799.5586025580944,19.126819126819157,789.0333333333333,796.7214285714286
2024-12-12 13:45:00+05:30,788.8,790.4,788.0,789.6,446015,2.3999999999999773,3.4357142857142713,799.3999002430797,22.526315789473784,789.0555555555555,796.0714285714286
2024-12-12 14:15:00+05:30,789.6,790.35,787.1,787.45,767025,3.25,3.521428571428552,799.0811378210418,21.35728542914184,788.6388888888889,795.2809523809523
2024-12-12 14:45:00+05:30,787.5,787.95,785.5,786.35,1338113,2.4500000000000455,3.5678571428571297,798.5150298278618,21.572580645161324,788.1222222222223,794.5023809523809
2024-12-12 15:15:00+05:30,786.3,787.45,785.8,787.0,1048257,1.650000000000091,3.5607142857142793,798.1274141790963,24.74226804123711,787.9166666666666,793.5857142857143
2024-12-13 09:15:00+05:30,789.35,791.0,782.5,783.45,2052341,8.5,4.074999999999997,797.2199091122935,21.014492753623088,787.5222222222224,792.6404761904762
2024-12-13 09:45:00+05:30,783.45,784.4,781.05,781.95,795631,3.3500000000000227,3.32857142857143,796.8624626102188,30.446194225721797,786.9944444444444,791.6380952380953
2024-12-13 10:15:00+05:30,781.95,782.3,775.0,776.85,1210276,7.2999999999999545,3.5428571428571445,796.1743611647148,17.897091722594723,785.6111111111112,790.3595238095238
2024-12-13 10:45:00+05:30,777.0,781.4,775.15,778.3,923154,6.25,3.767857142857143,795.7175581715676,23.09322033898259,784.4222222222222,789.2
2024-12-13 11:15:00+05:30,778.3,781.0,777.55,779.55,750339,3.4500000000000455,3.660714285714294,795.3885570417634,29.515418502202238,783.3888888888889,788.1404761904762
2024-12-13 11:45:00+05:30,779.55,788.0,778.7,785.05,1477152,9.299999999999955,4.139285714285718,794.9903382180152,46.299810246679186,782.8833333333333,787.4071428571428
2024-12-13 12:15:00+05:30,784.75,786.85,781.85,782.05,831428,5.0,4.367857142857149,794.7157436077586,41.99655765920803,782.2833333333333,786.5880952380953
2024-12-13 12:45:00+05:30,782.0,789.4,781.15,786.35,1019744,8.25,4.692857142857146,794.5035369823711,45.20325203252041,782.2833333333333,785.9642857142857
2024-12-13 13:15:00+05:30,786.35,788.5,783.15,787.9,859727,5.350000000000023,4.910714285714294,794.3652725004646,48.281249999999964,782.3833333333333,785.8928571428571
2024-12-13 13:45:00+05:30,787.9,790.7,787.35,788.55,1153757,3.3500000000000227,4.989285714285724,794.2063362304913,49.53846153846143,782.9499999999999,785.7666666666667
2024-12-13 14:15:00+05:30,788.65,790.65,788.1,788.55,813903,2.5499999999999545,5.000000000000008,794.0993438423512,48.34645669291327,783.6833333333333,785.6500000000001
2024-12-13 14:45:00+05:30,788.35,790.95,786.55,790.3,1288412,4.400000000000091,5.0821428571428715,793.9888863816878,54.54545454545442,785.1777777777777,785.7190476190475
2024-12-13 15:15:00+05:30,790.5,792.5,789.85,790.7,850562,2.6499999999999773,5.096428571428581,793.926952228084,57.09624796084833,786.5555555555555,785.895238095238
2024-12-16 09:15:00+05:30,791.45,793.95,787.05,789.85,1324424,6.900000000000091,5.471428571428581,793.8108109720135,54.61912479740684,787.7,786.0452380952381
2024-12-16 09:45:00+05:30,789.85,793.0,788.05,788.15,912412,4.9500000000000455,5.217857142857156,793.7018545280885,58.103448275861915,788.0444444444444,785.9904761904761
2024-12-16 10:15:00+05:30,788.3,788.4,786.05,787.5,732919,2.3500000000000227,5.146428571428585,793.6074272305684,59.85790408525744,788.65,785.9190476190475
2024-12-16 10:45:00+05:30,787.5,787.75,784.2,784.7,640834,3.5499999999999545,4.878571428571441,793.4904033876627,65.183752417795,788.4666666666667,785.7214285714286
2024-12-16 11:15:00+05:30,784.7,785.95,784.05,785.2,401329,1.900000000000091,4.567857142857163,793.4227492880083,63.855421686747114,788.1666666666666,785.5119047619048
2024-12-16 11:45:00+05:30,785.2,786.0,784.3,784.3,422898,1.7000000000000455,4.442857142857163,793.3449705838473,59.67413441955187,787.6944444444445,785.3619047619047
2024-12-16 12:15:00+05:30,784.35,786.6,783.05,786.6,546264,3.550000000000068,4.032142857142885,793.2714980067278,53.62997658079637,787.4777777777778,785.3738095238094
2024-12-16 12:45:00+05:30,786.55,788.5,786.55,787.4,438563,1.9500000000000455,3.814285714285745,793.2205951663946,63.968668407310616,787.1555555555556,785.3928571428571
2024-12-16 13:15:00+05:30,787.4,788.3,785.2,785.4,590860,3.099999999999909,3.4464285714285956,793.1303046145587,47.18100890207704,786.5666666666667,785.4857142857143
2024-12-16 13:45:00+05:30,785.4,785.7,784.3,784.3,678493,1.400000000000091,3.1642857142857435,793.0147681376493,39.02439024390251,785.9499999999999,785.597619047619
2024-12-16 14:15:00+05:30,784.35,785.05,783.0,785.05,976357,2.0499999999999545,3.0714285714285956,792.8675779270139,39.39393939393954,785.6055555555555,785.9880952380952
2024-12-16 14:45:00+05:30,785.1,785.5,783.95,784.35,1183357,1.5499999999999545,3.0000000000000244,792.6809790728364,37.79069767441892,785.2555555555556,786.2761904761904
2024-12-16 15:15:00+05:30,784.4,785.5,784.3,785.3,1104236,1.2000000000000455,2.7714285714285927,792.5331144393832,34.75609756097569,785.3222222222223,786.55
2024-12-17 09:15:00+05:30,785.5,796.35,784.95,792.25,1801348,11.399999999999977,3.3964285714285927,792.5241549721851,53.376906318082675,786.1055555555555,786.8928571428571
2024-12-17 09:45:00+05:30,792.2,792.3,787.05,788.95,1022674,5.25,3.278571428571443,792.4610738056629,48.228346456692954,786.6222222222223,787.2214285714286
2024-12-17 10:15:00+05:30,789.0,789.05,783.75,787.0,1035959,5.2999999999999545,3.303571428571437,792.3651527866606,47.758284600389906,786.6666666666666,787.2523809523809
2024-12-17 10:45:00+05:30,787.0,790.0,786.4,788.8,573227,3.6000000000000227,3.392857142857151,792.3308367246957,52.42537313432827,786.8222222222223,787.2952380952381
2024-12-17 11:15:00+05:30,788.65,790.0,785.05,785.8,405728,4.9500000000000455,3.4928571428571575,792.2866443109226,52.03703703703686,786.8666666666666,787.1642857142857
2024-12-17 11:45:00+05:30,785.8,786.5,784.0,784.25,461806,2.5,3.535714285714294,792.2252191765451,48.30659536541881,786.8611111111111,786.9595238095238
2024-12-17 12:15:00+05:30,784.25,789.5,783.0,787.05,785795,6.5,3.8785714285714334,792.1587778830786,54.59098497495829,787.0833333333334,786.804761904762
2024-12-17 12:45:00+05:30,787.1,788.9,786.25,786.35,324262,2.6499999999999773,3.8142857142857127,792.1281662737437,49.55908289241623,787.3055555555555,786.597619047619
2024-12-17 13:15:00+05:30,786.35,786.65,783.0,784.8,553904,3.6499999999999773,3.9357142857142793,792.0627865446476,45.53264604810989,787.25,786.3571428571429
2024-12-17 13:45:00+05:30,784.75,786.75,784.0,784.2,454187,2.75,3.9107142857142856,792.0056835426826,47.83393501805064,786.3555555555555,786.1690476190475
2024-12-17 14:15:00+05:30,784.2,784.5,780.1,780.7,830764,4.399999999999977,4.124999999999992,791.8574689009162,44.019933554817364,785.4388888888889,785.8452380952381
2024-12-17 14:45:00+05:30,780.7,782.0,779.0,779.8,1142678,3.0,4.192857142857138,791.6439013524347,41.322314049586716,784.6388888888889,785.6119047619047
2024-12-17 15:15:00+05:30,779.8,780.0,778.0,779.9,828623,2.0,4.224999999999999,791.4949714471353,42.49578414839787,783.65,785.3595238095238
2024-12-18 09:15:00+05:30,774.0,774.25,759.1,763.85,4514011,15.149999999999977,5.221428571428565,789.7085677278587,26.033519553072637,781.2111111111112,784.3857142857142
2024-12-18 09:45:00+05:30,763.85,765.8,762.0,763.6,1546793,3.7999999999999545,4.678571428571421,789.1429740890665,12.352168199737065,778.9166666666666,783.2904761904763
2024-12-18 10:15:00+05:30,763.6,767.9,763.1,767.3,1209204,4.7999999999999545,4.64642857142856,788.7792204382843,21.846553966189603,776.7222222222222,782.3333333333334
2024-12-18 10:45:00+05:30,767.3,768.0,763.25,763.65,930613,4.75,4.607142857142849,788.4612304601972,20.921544209215227,774.1999999999999,781.297619047619
2024-12-18 11:15:00+05:30,763.5,767.25,763.0,765.9,784883,4.25,4.653571428571419,788.2229861626685,21.798029556650135,772.1,780.4214285714285
2024-12-18 11:45:00+05:30,765.85,765.85,762.2,762.85,800883,3.6499999999999773,4.560714285714271,787.9525025829043,21.771217712177034,769.7277777777776,779.3642857142856
2024-12-18 12:15:00+05:30,762.85,764.5,760.1,760.45,956223,4.399999999999977,4.696428571428555,787.606850769961,21.32530120481917,767.4777777777778,778.2261904761905
2024-12-18 12:45:00+05:30,760.45,760.5,757.0,757.9,1786336,3.5,4.482142857142841,786.9253780502685,14.6666666666666,765.0444444444444,776.9214285714286
2024-12-18 13:15:00+05:30,757.9,759.8,757.0,757.2,888603,2.7999999999999545,4.492857142857125,786.5899989039957,14.6666666666666,762.5222222222222,775.2523809523809
2024-12-18 13:45:00+05:30,757.2,758.55,756.0,757.2,955617,2.5499999999999545,4.414285714285695,786.2376714006075,15.239294710327414,761.7833333333333,773.7404761904762
2024-12-18 14:15:00+05:30,757.1,758.0,756.3,757.45,872064,1.7000000000000455,4.339285714285698,785.9261465564128,16.010165184243874,761.1,772.3333333333334
2024-12-18 14:45:00+05:30,757.45,757.5,754.0,754.7,2006886,3.5,4.274999999999985,785.1674014373068,16.321243523315985,759.7,770.7095238095238
2024-12-18 15:15:00+05:30,754.55,757.3,754.35,757.0,1575668,2.949999999999932,4.271428571428552,784.6400997817037,21.4999999999999,758.9611111111111,769.3380952380952
2024-12-19 09:15:00+05:30,744.45,750.05,741.4,747.85,2943214,8.649999999999977,4.746428571428551,783.3970928079096,17.329255861365823,756.9555555555556,767.604761904762
2024-12-19 09:45:00+05:30,747.85,747.85,741.5,743.8,1571738,6.350000000000023,4.117857142857125,782.6953172624508,22.941970310391156,754.8388888888888,765.545238095238
2024-12-19 10:15:00+05:30,743.8,749.2,742.5,748.55,1575197,6.7000000000000455,4.324999999999989,782.0994155808207,31.88929001203354,753.5166666666667,763.7452380952382
2024-12-19 10:45:00+05:30,748.55,751.5,747.0,750.2,1086272,4.5,4.303571428571421,781.7200705937665,28.354430379746958,752.6611111111112,762.097619047619
2024-12-19 11:15:00+05:30,750.45,755.8,750.2,752.85,1155119,5.599999999999909,4.3642857142857,781.3595499592446,35.974025974026034,752.1777777777778,760.604761904762
2024-12-19 11:45:00+05:30,752.9,755.75,751.6,751.9,867085,4.149999999999977,4.357142857142841,781.085965582645,31.18279569892475,751.5888888888888,759.2333333333333
2024-12-19 12:15:00+05:30,751.95,752.05,748.5,748.5,878758,3.5499999999999545,4.349999999999982,780.7821325284066,30.892143808255668,750.5944444444444,757.7428571428571
2024-12-19 12:45:00+05:30,748.55,750.7,747.45,747.9,792201,3.25,4.267857142857126,780.5080412408547,32.44755244755241,749.838888888889,756.2190476190475
2024-12-19 13:15:00+05:30,747.85,747.95,746.25,746.7,585816,1.7000000000000455,4.139285714285701,780.3009258642649,33.72093023255823,748.6944444444445,755.402380952381
2024-12-19 13:45:00+05:30,746.65,746.7,743.0,745.05,1598428,3.7000000000000455,4.203571428571422,779.7213701563785,32.81471004243275,748.3833333333333,754.5190476190476
2024-12-19 14:15:00+05:30,745.05,745.25,741.55,743.05,1250369,3.7000000000000455,4.285714285714286,779.2557335351071,31.057563587684015,748.3,753.3642857142856
2024-12-19 14:45:00+05:30,743.05,744.55,742.25,742.6,1726890,2.2999999999999545,4.328571428571422,778.6239936077923,30.226364846870837,747.6388888888889,752.3619047619047
2024-12-19 15:15:00+05:30,742.75,746.0,742.75,745.75,947911,3.25,4.310714285714279,778.3159142679743,38.20816864295121,747.1444444444444,751.402380952381
2024-12-20 09:15:00+05:30,744.3,749.55,741.8,748.4,1980171,7.75,4.653571428571427,777.7414969713376,38.772845953002594,746.6500000000001,750.7142857142857
2024-12-20 09:45:00+05:30,748.4,749.0,736.6,739.5,1882450,12.399999999999977,4.92142857142857,777.0559693493774,39.02759526938238,745.2722222222224,749.7166666666667
2024-12-20 10:15:00+05:30,739.5,742.5,738.55,740.55,922392,3.9500000000000455,4.75,776.7381005218682,45.363766048502136,744.3888888888889,748.8904761904762
2024-12-20 10:45:00+05:30,740.55,743.3,739.55,742.4,527806,3.75,4.539285714285711,776.5678609020187,40.43545878693626,743.7777777777778,748.1857142857143
2024-12-20 11:15:00+05:30,742.4,742.5,740.0,741.75,489273,2.5,4.396428571428568,776.4085769481266,36.436597110754285,743.2277777777778,747.4499999999999
2024-12-20 11:45:00+05:30,741.75,742.45,739.6,739.9,535537,2.8500000000000227,4.200000000000005,776.2266764707646,28.665568369027866,742.6555555555556,746.6142857142858
2024-12-20 12:15:00+05:30,739.9,739.9,737.0,737.05,601274,2.8999999999999773,4.11071428571429,776.0087415640476,26.97674418604639,741.9888888888888,745.7738095238095
