datetime,open,high,low,close,volume
2025-02-07 11:26:00+05:30,1910.75,1911.35,1910.35,1910.85,3911
2025-02-07 11:27:00+05:30,1910.9,1911.35,1910.9,1911.2,1586
2025-02-07 11:28:00+05:30,1910.95,1912.0,1910.95,1911.4,3917
2025-02-07 11:29:00+05:30,1911.4,1912.1,1911.15,1911.65,4378
2025-02-07 11:30:00+05:30,1911.65,1912.25,1911.65,1911.8,2719
2025-02-07 11:31:00+05:30,1911.8,1912.95,1911.55,1911.75,6501
2025-02-07 11:32:00+05:30,1911.75,1912.3,1911.25,1911.4,3913
2025-02-07 11:33:00+05:30,1911.4,1911.75,1910.8,1911.3,3970
2025-02-07 11:34:00+05:30,1911.3,1912.95,1910.5,1910.95,4165
2025-02-07 11:35:00+05:30,1910.75,1911.45,1910.1,1910.75,3281
2025-02-07 11:36:00+05:30,1910.75,1910.95,1910.35,1910.35,3273
2025-02-07 11:37:00+05:30,1910.6,1911.6,1910.35,1911.55,3448
2025-02-07 11:38:00+05:30,1911.2,1911.7,1910.1,1910.35,3277
2025-02-07 11:39:00+05:30,1910.35,1910.35,1909.15,1909.4,4529
2025-02-07 11:40:00+05:30,1909.5,1910.8,1909.1,1909.2,4293
2025-02-07 11:41:00+05:30,1909.2,1909.6,1908.6,1908.95,5270
2025-02-07 11:42:00+05:30,1908.95,1909.4,1908.45,1908.5,2644
2025-02-07 11:43:00+05:30,1908.5,1909.65,1908.45,1908.8,6224
2025-02-07 11:44:00+05:30,1908.8,1910.0,1908.55,1909.5,4317
2025-02-07 11:45:00+05:30,1909.5,1909.85,1908.45,1908.7,2566
2025-02-07 11:46:00+05:30,1908.5,1909.0,1907.75,1908.35,3791
2025-02-07 11:47:00+05:30,1908.35,1908.9,1907.3,1907.35,3010
2025-02-07 11:48:00+05:30,1907.35,1908.05,1907.0,1907.7,3105
2025-02-07 11:49:00+05:30,1907.7,1908.45,1907.5,1907.5,3803
2025-02-07 11:50:00+05:30,1907.1,1908.9,1907.05,1907.85,4108
2025-02-07 11:51:00+05:30,1907.85,1909.95,1907.1,1908.75,9137
2025-02-07 11:52:00+05:30,1908.95,1909.05,1907.5,1907.75,2657
2025-02-07 11:53:00+05:30,1908.05,1908.05,1907.0,1907.0,2982
2025-02-07 11:54:00+05:30,1907.0,1907.8,1906.6,1906.7,4714
2025-02-07 11:55:00+05:30,1906.7,1907.5,1906.6,1906.65,3504
2025-02-07 11:56:00+05:30,1906.65,1907.0,1906.2,1906.3,3149
2025-02-07 11:57:00+05:30,1906.3,1907.9,1906.25,1906.95,4054
2025-02-07 11:58:00+05:30,1906.95,1907.65,1906.5,1906.5,5846
2025-02-07 11:59:00+05:30,1906.5,1907.95,1906.2,1907.0,2996
2025-02-07 12:00:00+05:30,1907.0,1907.95,1906.8,1906.8,3159
2025-02-07 12:01:00+05:30,1906.8,1907.15,1906.2,1906.3,3228
2025-02-07 12:02:00+05:30,1906.3,1906.85,1906.0,1906.3,3002
2025-02-07 12:03:00+05:30,1906.0,1906.3,1905.05,1905.2,5802
2025-02-07 12:04:00+05:30,1905.2,1905.75,1905.0,1905.0,3098
2025-02-07 12:05:00+05:30,1905.0,1905.5,1904.4,1904.85,4857
2025-02-07 12:06:00+05:30,1904.9,1905.55,1904.65,1905.25,3381
2025-02-07 12:07:00+05:30,1905.15,1906.2,1905.05,1905.1,2661
2025-02-07 12:08:00+05:30,1905.2,1906.0,1904.75,1905.65,4328
2025-02-07 12:09:00+05:30,1905.65,1906.25,1904.5,1905.5,4053
2025-02-07 12:10:00+05:30,1905.35,1906.3,1904.5,1904.55,2156
2025-02-07 12:11:00+05:30,1904.55,1905.2,1903.3,1903.8,10825
2025-02-07 12:12:00+05:30,1903.8,1904.25,1901.55,1902.1,6855
2025-02-07 12:13:00+05:30,1902.0,1903.95,1901.5,1902.5,4648
2025-02-07 12:14:00+05:30,1901.75,1902.6,1901.3,1901.6,8246
2025-02-07 12:15:00+05:30,1901.6,1902.9,1901.0,1901.85,4892
2025-02-07 12:16:00+05:30,1902.0,1903.1,1901.9,1902.05,3129
2025-02-07 12:17:00+05:30,1902.05,1902.65,1901.2,1901.5,3978
2025-02-07 12:18:00+05:30,1901.6,1903.35,1901.25,1903.35,5607
2025-02-07 12:19:00+05:30,1903.15,1904.2,1902.45,1903.1,4425
2025-02-07 12:20:00+05:30,1903.0,1904.35,1902.3,1904.1,3710
2025-02-07 12:21:00+05:30,1903.25,1904.1,1902.35,1902.6,3386
2025-02-07 12:22:00+05:30,1902.6,1902.95,1902.0,1902.4,3085
2025-02-07 12:23:00+05:30,1902.4,1904.15,1902.25,1904.0,3634
2025-02-07 12:24:00+05:30,1904.0,1904.45,1903.65,1904.1,3429
2025-02-07 12:25:00+05:30,1904.1,1904.45,1903.45,1904.15,3152
2025-02-07 12:26:00+05:30,1903.8,1905.0,1903.7,1904.0,4138
2025-02-07 12:27:00+05:30,1904.2,1905.3,1904.15,1904.4,5727
2025-02-07 12:28:00+05:30,1904.45,1905.75,1904.15,1904.9,5912
2025-02-07 12:29:00+05:30,1904.55,1905.8,1904.5,1905.15,4742
2025-02-07 12:30:00+05:30,1905.15,1905.6,1904.65,1905.1,4313
2025-02-07 12:31:00+05:30,1905.45,1905.7,1904.65,1904.65,3499
2025-02-07 12:32:00+05:30,1904.65,1905.3,1903.95,1903.95,5799
2025-02-07 12:33:00+05:30,1904.1,1905.2,1903.85,1904.65,5302
2025-02-07 12:34:00+05:30,1904.25,1905.55,1904.0,1905.05,5617
2025-02-07 12:35:00+05:30,1904.45,1905.75,1904.4,1905.75,5722
2025-02-07 12:36:00+05:30,1905.55,1907.5,1905.4,1906.2,8527
2025-02-07 12:37:00+05:30,1905.85,1906.4,1904.4,1905.1,5625
2025-02-07 12:38:00+05:30,1905.1,1905.45,1904.05,1904.1,3706
2025-02-07 12:39:00+05:30,1904.25,1904.8,1904.0,1904.0,5615
2025-02-07 12:40:00+05:30,1904.0,1904.45,1903.6,1903.95,5590
2025-02-07 12:41:00+05:30,1903.95,1904.65,1903.8,1904.1,3657
2025-02-07 12:42:00+05:30,1904.1,1904.35,1903.5,1904.25,6079
2025-02-07 12:43:00+05:30,1903.6,1904.2,1902.85,1903.0,4814
2025-02-07 12:44:00+05:30,1903.0,1903.4,1902.65,1903.35,5260
2025-02-07 12:45:00+05:30,1903.2,1903.35,1902.65,1903.3,3824
2025-02-07 12:46:00+05:30,1902.75,1903.75,1902.45,1902.75,5918
2025-02-07 12:47:00+05:30,1902.75,1903.05,1902.3,1902.55,4660
2025-02-07 12:48:00+05:30,1902.55,1903.15,1902.1,1902.1,3736
2025-02-07 12:49:00+05:30,1902.1,1903.2,1902.0,1902.0,5542
2025-02-07 12:50:00+05:30,1902.0,1902.75,1902.0,1902.15,5096
2025-02-07 12:51:00+05:30,1902.25,1902.4,1902.0,1902.2,5138
2025-02-07 12:52:00+05:30,1902.2,1902.2,1901.55,1901.55,4483
2025-02-07 12:53:00+05:30,1901.55,1902.75,1901.5,1901.9,6031
2025-02-07 12:54:00+05:30,1901.9,1902.25,1901.0,1901.0,5226
2025-02-07 12:55:00+05:30,1901.0,1902.25,1901.0,1901.55,6411
2025-02-07 12:56:00+05:30,1901.55,1902.4,1901.25,1901.3,5532
2025-02-07 12:57:00+05:30,1901.3,1902.25,1900.6,1901.2,6628
2025-02-07 12:58:00+05:30,1901.1,1901.2,1900.6,1900.8,5688
2025-02-07 12:59:00+05:30,1900.7,1900.85,1899.65,1899.7,6957
2025-02-07 13:00:00+05:30,1899.65,1900.5,1899.2,1899.5,8197
2025-02-07 13:01:00+05:30,1899.3,1900.5,1899.0,1899.9,8474
2025-02-07 13:02:00+05:30,1899.9,1900.5,1899.7,1900.3,5157
2025-02-07 13:03:00+05:30,1900.05,1900.5,1900.0,1900.2,8657
2025-02-07 13:04:00+05:30,1900.25,1901.0,1900.2,1900.35,5163
2025-02-07 13:05:00+05:30,1900.35,1900.95,1900.25,1900.45,5655
2025-02-07 13:06:00+05:30,1900.4,1900.5,1900.2,1900.25,6557
2025-02-07 13:07:00+05:30,1900.25,1900.5,1900.05,1900.2,6878
2025-02-07 13:08:00+05:30,1900.35,1900.5,1899.8,1900.0,5719
2025-02-07 13:09:00+05:30,1900.0,1900.2,1899.55,1899.65,5859
2025-02-07 13:10:00+05:30,1899.65,1900.0,1899.55,1899.85,5665
2025-02-07 13:11:00+05:30,1899.65,1899.85,1899.5,1899.6,4996
2025-02-07 13:12:00+05:30,1899.6,1899.65,1899.2,1899.55,5746
2025-02-07 13:13:00+05:30,1899.35,1901.1,1899.3,1900.7,7303
2025-02-07 13:14:00+05:30,1900.7,1901.05,1899.6,1899.65,6645
2025-02-07 13:15:00+05:30,1899.65,1900.45,1899.6,1900.05,5243
2025-02-07 13:16:00+05:30,1900.0,1900.1,1899.45,1899.7,4756
2025-02-07 13:17:00+05:30,1899.4,1900.25,1899.1,1899.5,6643
2025-02-07 13:18:00+05:30,1899.45,1900.8,1899.4,1900.15,5831
2025-02-07 13:19:00+05:30,1899.85,1900.8,1899.55,1899.8,5713
2025-02-07 13:20:00+05:30,1899.8,1902.0,1899.8,1901.25,8765
2025-02-07 13:21:00+05:30,1901.0,1902.05,1900.85,1901.05,8185
2025-02-07 13:22:00+05:30,1901.05,1901.35,1900.5,1900.9,5836
2025-02-07 13:23:00+05:30,1900.9,1901.1,1900.35,1900.8,5747
2025-02-07 13:24:00+05:30,1900.85,1901.1,1900.1,1900.25,7883
2025-02-07 13:25:00+05:30,1900.5,1901.05,1899.65,1899.95,11196
2025-02-07 13:26:00+05:30,1899.65,1900.0,1899.65,1900.0,6548
2025-02-07 13:27:00+05:30,1899.85,1900.0,1899.25,1900.0,5992
2025-02-07 13:28:00+05:30,1899.6,1900.0,1899.1,1899.35,6121
2025-02-07 13:29:00+05:30,1899.25,1900.0,1899.1,1899.25,9464
2025-02-07 13:30:00+05:30,1899.25,1899.4,1899.1,1899.3,5988
2025-02-07 13:31:00+05:30,1899.3,1899.85,1898.75,1899.45,16617
2025-02-07 13:32:00+05:30,1899.6,1900.0,1898.9,1899.3,8568
2025-02-07 13:33:00+05:30,1899.2,1901.05,1899.2,1899.85,23864
2025-02-07 13:34:00+05:30,1900.0,1900.95,1899.5,1899.55,42817
2025-02-07 13:35:00+05:30,1899.55,1901.1,1899.1,1900.0,41924
2025-02-07 13:36:00+05:30,1899.95,1900.25,1899.35,1899.65,7928
2025-02-07 13:37:00+05:30,1899.65,1900.65,1899.35,1899.7,8856
2025-02-07 13:38:00+05:30,1899.7,1900.35,1899.35,1899.6,8765
2025-02-07 13:39:00+05:30,1899.4,1900.0,1899.2,1899.3,5721
2025-02-07 13:40:00+05:30,1899.3,1899.7,1898.8,1899.15,7613
2025-02-07 13:41:00+05:30,1899.15,1899.9,1898.9,1898.95,8231
2025-02-07 13:42:00+05:30,1898.95,1900.0,1898.9,1899.6,6458
2025-02-07 13:43:00+05:30,1899.6,1900.4,1899.6,1899.65,11334
2025-02-07 13:44:00+05:30,1899.65,1900.8,1899.5,1899.5,9517
2025-02-07 13:45:00+05:30,1899.5,1900.5,1899.0,1899.25,6389
2025-02-07 13:46:00+05:30,1899.25,1899.6,1898.2,1898.25,10883
2025-02-07 13:47:00+05:30,1898.6,1899.0,1898.2,1898.2,8178
2025-02-07 13:48:00+05:30,1898.2,1898.25,1897.15,1897.75,6959
2025-02-07 13:49:00+05:30,1897.2,1897.75,1897.0,1897.0,5402
2025-02-07 13:50:00+05:30,1897.0,1897.3,1896.9,1897.0,5760
2025-02-07 13:51:00+05:30,1897.0,1897.0,1893.6,1894.2,18465
2025-02-07 13:52:00+05:30,1893.75,1895.55,1893.55,1895.3,7996
2025-02-07 13:53:00+05:30,1894.8,1895.4,1892.85,1893.8,9832
2025-02-07 13:54:00+05:30,1893.85,1895.45,1893.4,1894.45,6976
2025-02-07 13:55:00+05:30,1894.4,1895.1,1894.0,1894.15,6877
2025-02-07 13:56:00+05:30,1894.15,1895.35,1894.1,1894.55,7193
2025-02-07 13:57:00+05:30,1894.35,1895.6,1894.15,1894.75,9815
2025-02-07 13:58:00+05:30,1894.75,1895.9,1894.55,1895.1,7111
2025-02-07 13:59:00+05:30,1895.05,1895.9,1894.6,1894.7,6131
2025-02-07 14:00:00+05:30,1894.7,1896.0,1894.4,1895.2,8113
2025-02-07 14:01:00+05:30,1895.2,1895.6,1894.45,1894.9,6140
2025-02-07 14:02:00+05:30,1894.65,1895.1,1894.0,1894.75,6199
2025-02-07 14:03:00+05:30,1894.75,1895.85,1894.5,1895.85,6329
2025-02-07 14:04:00+05:30,1895.25,1896.0,1895.2,1896.0,7050
2025-02-07 14:05:00+05:30,1895.55,1895.85,1894.75,1895.15,6170
2025-02-07 14:06:00+05:30,1895.35,1896.0,1895.15,1895.4,7550
2025-02-07 14:07:00+05:30,1895.3,1896.0,1894.85,1894.85,6141
2025-02-07 14:08:00+05:30,1894.85,1895.3,1893.25,1893.25,6316
2025-02-07 14:09:00+05:30,1893.25,1893.65,1891.7,1891.75,8052
2025-02-07 14:10:00+05:30,1891.9,1892.95,1891.55,1892.15,7613
2025-02-07 14:11:00+05:30,1892.15,1893.4,1891.75,1891.9,5816
2025-02-07 14:12:00+05:30,1891.9,1893.15,1891.65,1892.55,8374
2025-02-07 14:13:00+05:30,1891.85,1893.0,1891.6,1891.95,10272
2025-02-07 14:14:00+05:30,1891.95,1894.0,1891.75,1893.15,7893
2025-02-07 14:15:00+05:30,1893.1,1893.85,1892.5,1892.75,6682
2025-02-07 14:16:00+05:30,1892.75,1895.05,1892.6,1893.35,10188
2025-02-07 14:17:00+05:30,1893.4,1894.35,1892.8,1892.85,5989
2025-02-07 14:18:00+05:30,1892.95,1893.85,1892.5,1893.05,6923
2025-02-07 14:19:00+05:30,1893.1,1893.7,1892.8,1893.2,7012
2025-02-07 14:20:00+05:30,1893.2,1893.25,1892.0,1892.4,9202
2025-02-07 14:21:00+05:30,1892.4,1893.3,1892.0,1892.65,5678
2025-02-07 14:22:00+05:30,1892.65,1894.0,1892.3,1893.1,6019
2025-02-07 14:23:00+05:30,1893.1,1894.6,1893.0,1893.85,7445
2025-02-07 14:24:00+05:30,1893.5,1894.3,1893.05,1893.05,7169
2025-02-07 14:25:00+05:30,1893.0,1893.2,1892.2,1892.8,9275
2025-02-07 14:26:00+05:30,1892.6,1892.9,1892.45,1892.45,7505
2025-02-07 14:27:00+05:30,1892.45,1892.6,1891.65,1891.65,8335
2025-02-07 14:28:00+05:30,1891.6,1891.75,1889.65,1889.65,36691
2025-02-07 14:29:00+05:30,1889.65,1892.2,1889.45,1891.85,62601
2025-02-07 14:30:00+05:30,1891.3,1891.9,1890.75,1890.75,13805
2025-02-07 14:31:00+05:30,1890.65,1892.65,1890.6,1891.05,76698
2025-02-07 14:32:00+05:30,1891.05,1891.6,1890.3,1890.7,10121
2025-02-07 14:33:00+05:30,1890.7,1892.1,1890.55,1891.65,7774
2025-02-07 14:34:00+05:30,1891.7,1892.5,1891.25,1892.05,7512
2025-02-07 14:35:00+05:30,1892.0,1893.05,1891.6,1893.0,8305
2025-02-07 14:36:00+05:30,1892.5,1893.0,1892.0,1892.3,7403
2025-02-07 14:37:00+05:30,1892.25,1893.1,1892.0,1892.0,6625
2025-02-07 14:38:00+05:30,1892.0,1892.65,1891.35,1891.35,7318
2025-02-07 14:39:00+05:30,1891.45,1893.0,1891.45,1892.75,8425
2025-02-07 14:40:00+05:30,1892.75,1893.65,1892.55,1893.45,7301
2025-02-07 14:41:00+05:30,1893.0,1894.2,1892.75,1893.55,8032
2025-02-07 14:42:00+05:30,1893.55,1893.6,1892.8,1892.8,7306
2025-02-07 14:43:00+05:30,1892.8,1895.0,1892.75,1895.0,9795
2025-02-07 14:44:00+05:30,1894.8,1896.7,1893.95,1894.1,16602
2025-02-07 14:45:00+05:30,1894.1,1895.55,1894.1,1894.55,12286
2025-02-07 14:46:00+05:30,1894.6,1895.25,1893.6,1893.9,9271
2025-02-07 14:47:00+05:30,1893.95,1895.5,1893.9,1894.9,10528
2025-02-07 14:48:00+05:30,1895.1,1896.0,1895.05,1895.1,10087
2025-02-07 14:49:00+05:30,1895.45,1895.65,1895.05,1895.1,7910
2025-02-07 14:50:00+05:30,1895.1,1895.15,1893.7,1894.45,20701
2025-02-07 14:51:00+05:30,1894.45,1895.6,1893.9,1895.35,12258
2025-02-07 14:52:00+05:30,1895.35,1896.7,1894.95,1896.0,16267
2025-02-07 14:53:00+05:30,1896.0,1897.7,1895.9,1897.55,10238
2025-02-07 14:54:00+05:30,1897.6,1897.85,1896.85,1897.7,8658
2025-02-07 14:55:00+05:30,1897.7,1897.95,1897.3,1897.7,7868
2025-02-07 14:56:00+05:30,1897.7,1899.85,1897.45,1897.45,24444
2025-02-07 14:57:00+05:30,1897.45,1899.2,1896.95,1898.0,15406
2025-02-07 14:58:00+05:30,1898.0,1898.25,1897.05,1897.85,13451
2025-02-07 14:59:00+05:30,1897.85,1898.65,1897.6,1898.15,7927
2025-02-07 15:00:00+05:30,1898.15,1901.1,1896.25,1900.35,50423
2025-02-07 15:01:00+05:30,1900.35,1901.45,1899.75,1901.25,34275
2025-02-07 15:02:00+05:30,1901.25,1901.55,1899.35,1900.5,41523
2025-02-07 15:03:00+05:30,1900.55,1901.8,1899.2,1901.7,39305
